"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"scopus";"";"10.1111/aogs.14250";"Increase of stillbirths and unplanned out-of-hospital births during coronavirus disease 2019 lockdown and the Zagreb earthquake";"Mikuš, M.; Sokol Karadjole, V.; Kalafatić, D.; Orešković, S.; Šarčević, A.";"Acta Obstetricia et Gynecologica Scandinavica";"2021";"100";"11";"2119-2120";"";"";"birth rate; comparative study; controlled study; coronavirus disease 2019; COVID-19 testing; earthquake; female; hospitalization; human; informed consent; Letter; lockdown; major clinical study; maternity ward; mortality rate; out-of-hospital mortality; perinatal care; perinatal morbidity; perinatal mortality; perinatal period; pregnant woman; stillbirth; university hospital; communicable disease control; epidemiology; hospital; pregnancy; Communicable Disease Control; COVID-19; Earthquakes; Female; Hospitals; Humans; Pregnancy; SARS-CoV-2; Stillbirth";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113456854&doi=10.1111%2Faogs.14250&partnerID=40&md5=dea20d3c86d7306ceb39e8ae1a6b8920"
"scopus";"";"10.1016/j.envint.2021.106644";"Wildfire exposure during pregnancy and the risk of adverse birth outcomes: A systematic review";"Amjad, S.; Chojecki, D.; Osornio-Vargas, A.; Ospina, M.B.";"Environment International";"2021";"156";"";"";"";"Background: Maternal wildfire exposure (e.g., smoke, stress) has been associated with poor birth outcomes with effects potentially mediated through air pollution and psychosocial stress. Despite the recent hike in the intensity and frequency of wildfires in some regions of the world, a critical appraisal of the evidence on the association between maternal wildfire exposure and adverse birth outcomes has not yet been undertaken. We conducted a systematic review that evaluated the scientific evidence on the association between wildfire exposure during pregnancy and the risk of adverse birth outcomes. Methods: Comprehensive searches in nine bibliographic databases were conducted from database inception up to June 2020. Observational epidemiological studies that evaluated associations between exposure to wildfire during pregnancy and adverse birth outcomes were eligible for inclusion. Studies were assessed using the National Toxicology Program's Office of Health Assessment and Translation (NTP OHAT) risk of bias tool and certainty of evidence was assessed using the Grading of Recommendations, Assessment, Development and Evaluation (GRADE) framework. Screening of retrieved articles, data extraction, and risk of bias assessment were performed by two independent reviewers. Study results were synthesized descriptively. Results: Eight epidemiological studies conducted in four countries and involving 1,702,252 births were included in the review. The exposure to wildfire during pregnancy was assessed in individual studies by measurement of PM<inf>2.5</inf> (n = 2), PM<inf>10</inf> (n = 1), Total Ozone Mapping Spectrometer (TOMS) aerosol index (n = 1), heat spots (n = 1), and by proximity of maternal residence to wildfire-affected areas (n = 3). There is some evidence indicating that maternal wildfire exposure associates with birth weight reduction (n = 7) and preterm birth (n = 4), particularly when exposure to wildfire smoke occurred in late pregnancy. The association between wildfire exposure and small for gestational age (n = 2) and infant mortality (n = 1) was inconclusive. Conclusion: Current evidence suggests that maternal exposure to wildfire during late pregnancy is linked to reduced birth weight and preterm birth. Well-designed comprehensive studies are needed to better understand the perinatal effects of wildfires. © 2021 The Author(s)";"Adverse birth outcomes; Pregnancy; Wildfire; Fires; Grading; Health risks; Risk assessment; Smoke; Adverse birth outcome; Assessment development; Bibliographic database; Birth weight; Epidemiological studies; Health assessments; National toxicology programs; Preterm birth; Scientific evidence; Systematic Review; Obstetrics; atmospheric pollution; epidemiology; health risk; literature review; maternal health; pollution exposure; pregnancy; wildfire; air pollution; birth weight; body weight loss; disease association; environmental parameters; gestational age; heat spots; human; infant mortality; maternal exposure; mental stress; particulate matter 10; particulate matter 2.5; perinatal exposure; pregnancy outcome; premature labor; prenatal exposure; residential area; Review; risk assessment; small for date infant; systematic review; Total Ozone Mapping Spectrometer aerosol index; adverse event; female; newborn; prematurity; Air Pollution; Female; Humans; Infant, Newborn; Infant, Small for Gestational Age; Maternal Exposure; Pregnancy; Pregnancy Outcome; Premature Birth; Wildfires";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106890190&doi=10.1016%2Fj.envint.2021.106644&partnerID=40&md5=0b93ec3b371b26316c7e43e01017957c"
"scopus";"";"10.1016/j.reprotox.2021.08.005";"Effects of the 2018 Camp Fire on birth outcomes in non-human primates: Case-control study";"Willson, B.E.; Gee, N.A.; Willits, N.H.; Li, L.; Zhang, Q.; Pinkerton, K.E.; Lasley, B.L.";"Reproductive Toxicology";"2021";"105";"";"128-135";"";"The November 2018 Camp Fire, a devastating wildfire in Northern California, occurred during the peak of breeding season for field monkeys at the California National Primate Research Center (CNPRC). Effects of environmental stressors, such as wildfires, on birth outcomes in primates, and in humans, are poorly understood. Additionally, wildfires are of growing concern due to their increasing frequency and severity. The objective was to examine the impact of wildfire smoke on fertility, timing of birth, and pregnancy loss for field monkeys. A unique case-control study to investigate birth outcomes in rhesus macaques (Macaca mulatta) was conducted at the CNPRC. All females in the study were maintained in outdoor fields during a period of elevated ambient wildfire smoke from November 8–22, 2018. In addition to ambient air quality evaluations, the effects on fertility, timing to birth, and pregnancy loss were documented. Archival records of approximately 5,000 conceptions from the previous nine years served as control data. During the Camp Fire, ambient fine particulate (PM <inf>2.5</inf>) levels exceeded the 24 -h National Ambient Air Quality Standard (35 μg/m 3) of the United States Environmental Protection Agency, reaching levels as high as 185 μg/m 3. A statistically significant association was observed between birth loss and the 2018–2019 CNPRC breeding season. As this wildfire event occurred during various stages of early pregnancy, an association can be inferred between early gestational exposure and increased risk of pregnancy loss. © 2021 The Authors";"Air-quality; Climate; Miscarriage; Particulate; Phthalate; Primate; Smoke; Wildfire; air pollution; air quality; ambient air; Article; camping; case control study; chemical composition; concentration (parameter); controlled study; environmental impact assessment; environmental stress; female; female fertility; first trimester pregnancy; high risk pregnancy; nonhuman; PM2.5 exposure; pregnancy outcome; prenatal exposure; rhesus monkey; wildfire; adverse event; air pollutant; animal; California; environmental exposure; fertility; pregnancy; smoke; veterinary medicine; Air Pollutants; Animals; Case-Control Studies; Environmental Exposure; Female; Fertility; Macaca mulatta; Pregnancy; Pregnancy Outcome; Smoke; Wildfires";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114191714&doi=10.1016%2Fj.reprotox.2021.08.005&partnerID=40&md5=16605e49a2e55ff22ade7cb7af40ce7d"
"scopus";"";"10.7554/eLife.69298";"Exposure to landscape fire smoke reduced birthweight in low-and middle-income countries: Findings from a siblings-matched case-control study";"Li, J.; Guan, T.; Guo, Q.; Geng, G.; Wang, H.; Guo, F.; Li, J.; Xue, T.";"eLife";"2021";"10";"";"";"";"Landscape fire smoke (LFS) has been associated with reduced birthweight, but evidence from low-and middle-income countries (LMICs) is rare. Here, we present a sibling-matched case– control study of 227,948 newborns to identify an association between fire-sourced fine particulate matter (PM<inf>2.5</inf>) and birthweight in 54 LMICs from 2000 to 2014. We selected mothers from the geocoded Demographic and Health Survey with at least two children and valid birthweight records. Newborns affiliated with the same mother were defined as a family group. Gestational exposure to LFS was assessed in each newborn using the concentration of fire-sourced PM<inf>2.5</inf>. We determined the associations of the within-group variations in LFS exposure with birthweight differences between matched siblings using a fixed-effects regression model. Additionally, we analyzed the binary outcomes of low birthweight (LBW) or very low birthweight (VLBW). According to fully adjusted models, a 1 µg/m3 increase in the concentration of fire-sourced PM<inf>2.5</inf> was significantly associated with a 2.17 g (95% confidence interval [CI]: 0.56–3.77) reduction in birthweight, a 2.80% (95% CI: 0.97–4.66) increase in LBW risk, and an 11.68% (95% CI: 3.59–20.40) increase in VLBW risk. Our findings indicate that gestational exposure to LFS harms fetal health. © 2021, eLife Sciences Publications Ltd. All rights reserved.";"adolescent; adult; air pollution; anthropometry; Article; birth weight; breathing rate; cancer growth; case control study; climate change; cross-sectional study; demography; electroencephalography; environmental exposure; exposure; female; fetus weight; fire; gestational age; health survey; human; hypoxia; landscape; low income country; major clinical study; middle aged; middle income country; neural tube defect; oxidative stress; particulate matter; particulate matter 2.5; pregnancy; pregnant woman; prevalence; questionnaire; reproductive health; risk factor; sensitivity analysis; sibling; very low birth weight; adverse event; developing country; male; maternal exposure; newborn; smoke; wildfire; Adolescent; Adult; Birth Weight; Case-Control Studies; Developing Countries; Female; Humans; Infant, Newborn; Male; Maternal Exposure; Middle Aged; Particulate Matter; Pregnancy; Siblings; Smoke; Wildfires";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116384139&doi=10.7554%2FeLife.69298&partnerID=40&md5=ee6c137734e8411d573826633d81934c"
"scopus";"";"10.1371/journal.pmed.1003755";"Call for emergency action to limit global temperature increases, restore biodiversity, and protect health";"Atwoli, L.; Baqui, A.H.; Benfield, T.; Bosurgi, R.; Godlee, F.; Hancocks, S.; Horton, R.; Laybourn-Langton, L.; Monteiro, C.A.; Norman, I.; Patrick, K.; Praities, N.; Olde-Rikkert, M.G.M.; Rubin, E.J.; Sahni, P.; Smith, R.S.W.; Talley, N.; Turale, S.; Vázquez, D.";"PLoS Medicine";"2021";"18";"9";"";"";"";"allergy; biodiversity; conflict; coronavirus disease 2019; dehydration; disaster; emergency; food insecurity; forced migration; greenhouse gas; health practitioner; human; kidney function; malnutrition; morbidity; mortality; pandemic; pregnancy complication; prophylaxis; Review; temperature; zoonosis; cooperation; environmental protection; global health; greenhouse effect; health status; international cooperation; Biodiversity; Conservation of Natural Resources; Cooperative Behavior; Global Health; Global Warming; Health Status; Humans; International Cooperation; Temperature";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115030430&doi=10.1371%2Fjournal.pmed.1003755&partnerID=40&md5=fb57adfd853dc14f8650c3c4b63563a5"
"pubmed";"20145513";"10.1097/PEC.0b013e3181cec1c1";"Pediatric emergency medicine: legal briefs.";"Selbst, SM";"Pediatric emergency care";"2010";"26";"2";"165-9";"1535-1815";"";"";"Accidental Falls; Adolescent; Adult; Antiemetics; Apnea; Bacteremia; Baseball; Brain Injuries; Cardiomegaly; Cervical Vertebrae; Child; Child Abuse; Communication Barriers; Diagnostic Errors; Emergencies; Endocarditis, Bacterial; Escherichia coli Infections; Fatal Outcome; Female; Heart Transplantation; Hepatitis; Hernia, Diaphragmatic, Traumatic; Hospital Communication Systems; Humans; Infant, Newborn; Male; Malpractice; Metoclopramide; Neck Injuries; Pregnancy; Pregnancy Complications, Cardiovascular; Pulmonary Embolism; Quadriplegia; Radiography; Refusal to Treat; Shock, Hemorrhagic; Shock, Septic; Spinal Fractures; Streptococcal Infections; Swimming; Young Adult";"";"";"";"eng";"JOUR";"https://pubmed.ncbi.nlm.nih.gov/20145513/"
"scopus";"";"10.1016/j.envres.2021.111159";"Wildfire smoke exposure and respiratory health outcomes in young adults born extremely preterm or extremely low birthweight";"Haikerwal, A.; Doyle, L.W.; Wark, J.D.; Irving, L.; Cheong, J.L.";"Environmental Research";"2021";"197";"";"";"";"Objective: Adults born either extremely preterm (EP, <28 weeks gestation) or extremely low birthweight (ELBW, <1000 g birthweight) have more obstructive airflow than controls of normal birthweight (>2499 g). We compared self-reported adverse respiratory health outcomes in young adults born EP/ELBW with controls following smoke exposure from the 2019/2020 wildfires in the Australian state of Victoria, and explored if any effects were mediated by airway obstruction, reflected in the forced expiratory volume in 1 second (FEV<inf>1</inf>). Methods: EP/ELBW participants were derived from all survivors born in the state of Victoria in 1991–92. Contemporaneous controls of normal birthweight (>2499 g) were recruited in the newborn period and matched for sociodemographic variables. Both groups had been assessed at intervals through childhood and into adulthood. Those who participated in the most recent follow-up assessment at 25 years of age, when FEV<inf>1</inf> had been measured, were sent a survey when they were approximately 28 years of age asking about respiratory health related outcomes (respiratory symptoms, health services usage, medication uptake) following wildfire smoke exposure over the southern hemisphere summer of 2019–20. Results: A total of 296 participants (166 EP/ELBW; 130 controls) were sent the survey; 44% of the EP/ELBW group and 47% of the control group responded. Compared with controls, EP/ELBW respondents reported more overall respiratory problems (30%vs 20%) and specific respiratory symptoms (breathlessness, wheezing, cough and chest tightness) following wildfire smoke exposure, as well as higher health services usage (e.g. local health clinic, hospital emergency department) and medication uptake for respiratory-related problems. Higher FEV<inf>1</inf> values were associated with lower odds of most self-reported respiratory symptoms; adjusting for FEV<inf>1</inf> attenuated the differences between EP/ELW and control groups. Conclusion: Survivors born EP/ELBW may be at an increased risk of adverse respiratory health outcomes following wildfire smoke exposure in early adulthood, in part related to worse expiratory airflows. © 2021 Elsevier Inc.";"Extremely low birthweight; Extremely preterm; Respiratory health; Wildfire smoke; Young adults; corticosteroid; lung surfactant; airflow; demographic trend; public health; respiratory disease; smoke; symptom; weight; wildfire; adult; adulthood; adverse outcome; age; airway obstruction; Article; birth weight; chest tightness; childhood; cohort analysis; comparative study; controlled study; coughing; demography; disease association; drug use; dyspnea; emergency ward; environmental exposure; exploratory research; extremely low birth weight; female; follow up; forced expiratory volume; health care utilization; health center; health survey; human; major clinical study; male; personal experience; prematurity; priority journal; prospective study; respiratory function; respiratory tract disease; self report; socioeconomics; Southern Hemisphere; summer; survivor; Victoria; wheezing; wildfire smoke; young adult; adverse event; Australia; child; newborn; Victoria [Australia]; Adult; Birth Weight; Child; Female; Humans; Infant, Extremely Premature; Infant, Newborn; Outcome Assessment, Health Care; Smoke; Wildfires; Young Adult";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104602407&doi=10.1016%2Fj.envres.2021.111159&partnerID=40&md5=af284007a261c2d10f045219fa315bd4"
"scopus";"";"10.1007/s10578-020-01024-2";"Childhood Anxiety: Prenatal Maternal Stress and Parenting in the QF2011 Cohort";"McLean, M.A.; Cobham, V.E.; Simcock, G.; Lequertier, B.; Kildea, S.; King, S.";"Child Psychiatry and Human Development";"2021";"52";"3";"389-398";"";"In this study we examine whether specific ‘anxiety-maintaining’ parenting behaviors (i.e., overinvolvement and/or negativity) exacerbate the effects of disaster-related prenatal maternal stress (PNMS) on school-age anxiety symptoms. Women (N = 230), pregnant at the time of the 2011 Queensland Floods, reported on their experience of flood-related PNMS (objective hardship, cognitive appraisal, subjective distress). At 4-years, mother–child dyads were coded for maternal overinvolvement and negativity during a challenging task; at 6-years mothers reported on their children’s anxiety symptoms and their own mood, N = 83. Results showed no associations between PNMS and 6-year anxiety, nor did parenting moderate these effects. Poorer maternal concurrent mood was associated with greater anxiety symptoms at 6 years (β = 0.52). Findings suggest maternal concurrent mood, but not exposure to disaster-related PNMS nor ‘anxiety-maintaining’ parenting behaviors at preschool age, is related to school-age anxiety symptoms. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.";"Childhood anxiety; Natural disasters; Parenting behaviors; Prenatal stress; adult; affect; anxiety; anxiety disorder; behavior disorder; child; child development; child parent relation; cohort analysis; disaster; female; flooding; human; male; mental stress; mother; pregnancy; pregnancy complication; prenatal exposure; preschool child; psychology; Queensland; Adult; Affect; Anxiety; Anxiety Disorders; Child; Child Behavior Disorders; Child Development; Child, Preschool; Cohort Studies; Disasters; Female; Floods; Humans; Male; Mothers; Parenting; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Stress, Psychological";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087825888&doi=10.1007%2Fs10578-020-01024-2&partnerID=40&md5=0f7a11fd036a4ecfe31b5fe516693166"
"scopus";"";"10.1016/j.scitotenv.2021.145359";"Increased risk of multiple pregnancy complications following large-scale power outages during Hurricane Sandy in New York State";"Xiao, J.; Zhang, W.; Huang, M.; Lu, Y.; Lawrence, W.R.; Lin, Z.; Primeau, M.; Dong, G.; Liu, T.; Tan, W.; Ma, W.; Meng, X.; Lin, S.";"Science of the Total Environment";"2021";"770";"";"";"";"Background: Large-scale power outages (PO) are increasing in the context of climate change. Although some research has been conducted into the adverse health impacts of POs, significant gaps remain regarding whether POs would affect the health of pregnant women. We investigated the association between ED visits due to pregnancy complications and the occurence, intensity, and duration of large-scale POs in eight Sandy-affected counties in New York State (NYS). Methods: In this cross-sectional study, daily ED visits for pregnancy complications and large-scale PO data in eight counties in NYS from October to December in 2005–2014 were collected. Using time-series analysis, we estimated the relative increase in ED visits for pregnancy complications during POs compared with non-PO periods at lag 0–7 days. Short-term health impacts of PO intensity and PO duration were investigated. Estimations were also stratified by sociodemographic characteristics and disease subtypes including threatened or spontaneous abortion, threatened or early labor, hypertension complications, infections of genitourinary tract, renal diseases, gestational diabetes mellitus, mental illnesses, and cardiovascular diseases during pregnancy. Results: From October to December in 2005–2014, there were 307,739 ED visits for pregnancy complications in the eight counties. We found significant increases in ED visits for overall pregnancy complications (16.6%, 95% confidence interval [CI]: 10.3%, 23.2%) during the Hurricane-PO period at lag 0–7 days. The ED visits increased by 8.8% per level increase in PO intensity and 1.4% per day increase in PO duration. Specifically, threatened/early delivery and gestational diabetes mellitus during the PO period increased by 26.7% (95% CI: 8.2%, 48.4%) and 111.8% (95% CI: 16.7%, 284.4%), respectively. Young adult, Black, Hispanic, and uninsured individuals were at higher risk of complications. Conclusions: POs may adversely impact pregnancy, especially for certain pregnancy complications and among low sociodemographic women. © 2021 Elsevier B.V.";"Hurricane; Natural disaster; Power outage; Pregnancy health; Climate change; Diseases; Hurricanes; Obstetrics; Time series analysis; Cardio-vascular disease; Confidence interval; Cross-sectional study; Gestational diabetes; New York State; Pregnant woman; Socio-demographic characteristics; Spontaneous abortion; Outages; abortion; climate change; hurricane; natural disaster; pregnancy; research work; symptom; womens health; adult; age; Article; Black person; cardiovascular disease; controlled study; cross-sectional study; emergency ward; female; high risk population; Hispanic; human; imminent abortion; kidney disease; major clinical study; maternal hypertension; medically uninsured; mental disease; New York; power outage; power supply; pregnancy complication; pregnancy diabetes mellitus; premature labor; priority journal; risk factor; spontaneous abortion; urinary tract infection; hospital emergency service; sand; young adult; New York [United States]; United States; Cross-Sectional Studies; Cyclonic Storms; Emergency Service, Hospital; Female; Humans; Pregnancy; Pregnancy Complications; Sand; Young Adult";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100091761&doi=10.1016%2Fj.scitotenv.2021.145359&partnerID=40&md5=47d31a835041f8fca7a0ed1dde26590a"
"scopus";"";"10.1111/coep.12509";"PRESCRIBED BURNS, SMOKE EXPOSURE, AND INFANT HEALTH";"Jones, B.A.; Berrens, R.P.";"Contemporary Economic Policy";"2021";"39";"2";"292-309";"";"Prescribed burning is used for reducing future wildfire risk; however, it creates smoke, which can affect human health. Using newly available high-frequency daily data (2015–2017) on PM2.5 specifically attributed to smoke from prescribed burns in Georgia, USA, this analysis investigates infant health externalities connected to these burns. Cumulatively, over an average pregnancy, smoke from prescribed burns is associated with a 1.02 percentage point increase in instances of low birth weight and prematurity, each. For every $1 spent on prescribed burning, $0.43–$2.46 in state-wide low birth weight and prematurity hospitalization costs are created. Various robustness and specification checks are performed. (JEL Q23, Q53, Q51, I18, J13). © 2020 Western Economic Association International";"";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091143361&doi=10.1111%2Fcoep.12509&partnerID=40&md5=fcac709a2e04a7726088260f93b0210e"
"scopus";"";"10.1371/journal.pone.0246670";"Birth outcomes, pregnancy complications, and postpartum mental health after the 2013 Calgary flood: A difference in difference analysis";"Hetherington, E.; Adhikari, K.; Tomfohr‑Madsen, L.; Patten, S.; Metcalfe, A.";"PLoS ONE";"2021";"16";"2 February";"";"";"Background In June 2013, the city of Calgary, Alberta and surrounding areas sustained significant flooding which resulted in large scale evacuations and closure of businesses and schools. Floods can increase stress which may negatively impact perinatal outcomes and mental health, but previous research is inconsistent. The objectives of this study are to examine the impact of the flood on pregnancy health, birth outcomes and postpartum mental health. Methods Linked administrative data from the province of Alberta were used. Outcomes included preterm birth, small for gestational age, a new diagnoses of preeclampsia or gestational hypertension, and a diagnosis of, or drug prescription for, depression or anxiety. Data were analyzed using a quasi-experimental difference in difference design, comparing flooded and non-flooded areas and in affected and unaffected time periods. Multivariable log binomial regression models were used to estimate risk ratios, adjusted for maternal age. Marginal probabilities for the difference in difference term were used to show the potential effect of the flood. Results Participants included 18,266 nulliparous women for the pregnancy outcomes, and 26,956 women with infants for the mental health analysis. There were no effects for preterm birth (DID 0.00, CI: -0.02, 0.02), small for gestational age (DID 0.00, CI: -0.02, 0.02), or new cases of preeclampsia (DID 0.00, CI: -0.01, 0.01). There was a small increase in new cases of gestational hypertension (DID 0.02, CI: 0.01, 0.03) in flood affected areas. There were no differences in postpartum anxiety or depression prescriptions or diagnoses. Conclusion The Calgary 2013 flood was associated with a minor increase in gestational hypertension and not other health outcomes. Universal prenatal care and magnitude of the disaster may have minimized impacts of the flood on pregnant women. © 2021 Hetherington et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.";"adult; Alberta; anxiety disorder; Article; clinical outcome; cohort analysis; controlled study; depression; female; flooding; human; maternal age; maternal hypertension; mental health care; preeclampsia; pregnancy complication; pregnancy outcome; premature labor; prescription; puerperium; sensitivity analysis; small for date infant; electronic health record; infant; mental health; natural disaster; postnatal depression; pregnancy; prematurity; regression analysis; Adult; Cohort Studies; Depression, Postpartum; Electronic Health Records; Female; Floods; Humans; Hypertension, Pregnancy-Induced; Infant; Maternal Age; Mental Health; Natural Disasters; Pregnancy; Pregnancy Outcome; Premature Birth; Regression Analysis";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101379224&doi=10.1371%2Fjournal.pone.0246670&partnerID=40&md5=39b86e69e1bb3d8b01ce7323d575f29e"
"scopus";"";"10.1002/hec.4191";"Effects of drought on infant mortality in China";"Lin, Y.; Liu, F.; Xu, P.";"Health Economics (United Kingdom)";"2021";"30";"2";"248-269";"";"This study focuses on Guizhou Province, a region with difficult geographical conditions and poor economic development, to examine the effect of rainfall shocks on contemporaneous infant health and long-run socioeconomic outcomes in China. The study results indicate that negative rainfall shocks are robustly correlated with higher infant mortality and lower birth weight. In the long run, early life rainfall shortages limit an individual's income and housing conditions. The study findings indicate a significant interaction of rainfall shock with the severity of water scarcity. This result implies that drinking water safety is an essential channel through which early life rainfall shocks influence individual health endowments. However, agriculture production is not a likely channel for rainfall effects despite its association with infant mortality. Accordingly, our empirical results suggest that improving public facility coverage will reduce the vulnerability of infant health to adverse rainfall shocks in Guizhou and other developing areas. © 2020 John Wiley & Sons Ltd.";"drought; infant health; infant mortality; rainfall shortage; water scarcity; weather; drinking water; rain; agriculture; Article; child health; China; controlled study; drought; female; housing; human; income; infant; infant mortality; low birth weight; male; priority journal; social status; water insecurity; weather; epidemiology; Agriculture; Droughts; Housing; Humans; Infant; Infant Mortality";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096692075&doi=10.1002%2Fhec.4191&partnerID=40&md5=ae6b4133adefbe70ec94928ef4b231e9"
"scopus";"";"10.3390/ijerph18020390";"Effects of hurricane michael on access to care for pregnant women and associated pregnancy outcomes";"Pan, K.; Beitsch, L.; Gonsoroski, E.; Sherchan, S.P.; Uejio, C.; Lichtveld, M.Y.; Harville, E.W.";"International Journal of Environmental Research and Public Health";"2021";"18";"2";"1-17";"";"Background: Disasters are associated with worse perinatal outcomes, perhaps due to inadequate prenatal care (PNC). Methods: Using 2017-2019 Florida vital statistics, we compared PNC use before and after Hurricane Michael. We categorized counties as most affected (Area A) or less affected (Area B and C). We examined whether Michael’s effects on perinatal outcomes varied by maternity care availability and used the Baron and Kenny method to assess whether delayed PNC initiation mediated perinatal outcomes. Log-binomial regression and semi-parametric linear regression were used, controlling for maternal and ZIP code tabulation area characteristics. Results: Compared to the one-year period pre-Michael, the week of the first PNC was later in all areas in the one-year period post-Michael, with the largest change in Area A (adjusted difference 0.112, 95% CI: 0.055-0.169), where women were less likely to receive PNC overall (aRR = 0.994, 95% CI = 0.990-0.998) and more likely to have inadequate PNC (aRR = 1.193, 95% CI = 1.127-1.264). Michael’s effects on perinatal outcomes did not vary significantly by maternity care availability within Area A. Delayed PNC initiation appeared to mediate an increased risk in small for gestational age (SGA) births after Michael. Conclusion: Women in Area A initiated PNC later and had a higher likelihood of inadequate PNC. Delayed PNC initiation may partially explain increased risk of SGA. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.";"Disaster; Perinatal outcomes; Prenatal care; accessibility; health care; health services; hurricane event; maternal care; maternal health; pregnancy; risk assessment; adult; Article; controlled study; female; Florida; health care access; health care availability; human; hurricane; linear regression analysis; pregnancy outcome; pregnant woman; prenatal care; risk; rural area; small for date infant; vital statistics; epidemiology; health care delivery; maternal health service; newborn; Florida [United States]; United States; Cyclonic Storms; Female; Health Services Accessibility; Humans; Infant, Newborn; Maternal Health Services; Pregnancy; Pregnancy Outcome; Pregnant Women; Prenatal Care";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099721693&doi=10.3390%2Fijerph18020390&partnerID=40&md5=d6b1015c56d10afc6cc3e099a4e3bb16"
"scopus";"";"10.1590/0102-311X00194721";"Call for emergency action to limit global temperature increases, restore biodiversity, and protect health";"Atwoli, L.; Baqui, A.H.; Benfield, T.; Bosurgi, R.; Godlee, F.; Hancocks, S.; Horton, R.; Laybourn-Langton, L.; Monteiro, C.A.; Norman, I.; Patrick, K.; Praities, N.; Olde-Rikkert, M.G.M.; Rubin, E.J.; Sahni, P.; Smith, R.S.W.; Talley, N.; Turale, S.; Vázquez, D.";"Cadernos de Saude Publica";"2021";"37";"9";"";"";"";"adverse outcome; allergy; biodiversity; cardiovascular disease; dehydration; disaster mitigation; ecosystem restoration; Editorial; environmental resilience; environmental temperature; extreme weather; financial management; food insecurity; forced migration; funding; global climate; government; greenhouse effect; greenhouse gas emission; health care; health equity; health hazard; heat exhaustion; high income country; human; investment; kidney dysfunction; low income country; lung disease; mental health; middle income country; morbidity; mortality; pregnancy complication; protection; public health; renewable energy; skin manifestation; social conflict; social determinants of health; tropical disease; vulnerable population; zoonosis; Brazil; fever; hospital emergency service; temperature; Biodiversity; Emergency Service, Hospital; Fever; Humans; Temperature";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118293080&doi=10.1590%2F0102-311X00194721&partnerID=40&md5=02dfed9de62e5953a2277ce8679d36ec"
