"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"scopus";"";"10.1186/cc8928";"Clinical review: Considerations for the triage of maternity care during an influenza pandemic - one institution's approach";"Beigi, R.H.; Hodges, J.; Baldisseri, M.; English, D.";"Critical Care";"2010";"14";"3";"";"";"The ongoing pandemic of 2009 H1N1 swine-origin influenza A has heightened the world's attention to the reality of influenza pandemics and their unpredictable nature. Currently, the 2009 H1N1 influenza strain appears to cause mild clinical disease for the majority of those infected. However, the risk of severe disease from this strain or other future strains remains an ongoing concern and is noted in specific patient populations. Pregnant women represent a unique patient population that historically has been disproportionately affected by both seasonal and pandemic influenza outbreaks. Data thus far suggest that the current 2009 H1N1 outbreak is following this same epidemiologic tendency among pregnant women. The increased predilection to worse clinical outcomes among pregnant women has potential to produce an acute demand for critical care resources that may overwhelm supply in facilities providing maternity care. The ability of healthcare systems to optimize maternal-child health outcomes during an influenza pandemic or other biologic disaster may therefore depend on the equitable allocation of these limited resources. Triage algorithms for resource allocation have been delineated in the general medical population. However, no current guidance considers the unique aspects of pregnant women and their unborn fetuses. An approach is suggested that may help guide facilities faced with these challenges. © 2010 BioMed Central Ltd.";"2009 H1N1 influenza; algorithm; emergency health service; health care system; human; infection risk; intensive care; maternal care; medical decision making; pandemic influenza; practice guideline; pregnancy outcome; pregnant woman; priority journal; resource allocation; review; scoring system; article; female; health service; health services research; influenza; Influenza virus A H1N1; isolation and purification; literature; organization and management; pandemic; pregnancy; pregnancy complication; United States; university hospital; virology; Academic Medical Centers; Female; Humans; Influenza A Virus, H1N1 Subtype; Influenza, Human; Maternal Health Services; Organizational Case Studies; Pandemics; Pennsylvania; Pregnancy; Pregnancy Complications, Infectious; Resource Allocation; Review Literature as Topic; Triage";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952113788&doi=10.1186%2Fcc8928&partnerID=40&md5=67d59c42e60979a6bdc724f609106cda"
"scopus";"";"10.1007/s10995-009-0486-x";"Hurricane Katrina-related maternal stress, maternal mental health, and Early Infant Temperament";"Tees, M.T.; Harville, E.W.; Xiong, X.; Buekens, P.; Pridjian, G.; Elkind-Hirsch, K.";"Maternal and Child Health Journal";"2010";"14";"4";"511-518";"";"To investigate temperament in infants whose mothers were exposed to Hurricane Katrina and its aftermath, and to determine if high hurricane exposure is associated with difficult infant temperament. A prospective cohort study of women giving birth in New Orleans and Baton Rouge, LA (n = 288) in 2006-2007 was conducted. Questionnaires and interviews assessed the mother's experiences during the hurricane, living conditions, and psychological symptoms, 2 months and 12 months postpartum. Infant temperament characteristics were reported by the mother using the activity, adaptability, approach, intensity, and mood scales of the Early Infant and Toddler Temperament Questionnaires, and quot;difficult temperament"" was defined as scoring in the top quartile for three or more of the scales. Logistic regression was used to examine the association between hurricane experience, mental health, and infant temperament. Serious experiences of the hurricane did not strongly increase the risk of difficult infant temperament (association with three or more serious experiences of the hurricane: adjusted odds ratio (aOR) 1.50, 95% confidence interval (CI) 0.63-3.58 at 2 months; 0.58, 0.15-2.28 at 12 months). Maternal mental health was associated with report of difficult infant temperament, with women more likely to report having a difficult infant temperament at 1 year if they had screened positive for PTSD (aOR 1.82, 95% confidence interval (CI) 0.61-5.41), depression, (aOR 3.16, 95% CI 1.22-8.20) or hostility (aOR 2.17, 95% CI 0.81-5.82) at 2 months. Large associations between maternal stress due to a natural disaster and infant temperament were not seen, but maternal mental health was associated with reporting difficult temperament. Further research is needed to determine the effects of maternal exposure to disasters on child temperament, but in order to help babies born in the aftermath of disaster, the focus may need to be on the mother's mental health.";"Infant temperament; Natural disaster; Post-traumatic stress disorder; Postpartum depression; adolescent; adult; article; child psychology; disaster; female; human; hurricane; newborn; posttraumatic stress disorder; pregnancy; pregnancy complication; prenatal exposure; prospective study; psychological aspect; statistical model; temperament; United States; Adolescent; Adult; Child Psychology; Cyclonic Storms; Disasters; Female; Humans; Infant, Newborn; Logistic Models; New Orleans; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Prospective Studies; Stress Disorders, Post-Traumatic; Temperament; Young Adult";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956265699&doi=10.1007%2Fs10995-009-0486-x&partnerID=40&md5=5ba96cbbc9576be5c0d559d1cedcc967"
"scopus";"";"10.1016/j.toxlet.2010.03.1115";"Human placental glutathione S-transferase activity and polycyclic aromatic hydrocarbon DNA adducts as biomarkers for environmental oxidative stress in placentas from pregnant women living in radioactivity- and chemically-polluted regions";"Obolenska, M.Y.; Teplyuk, N.M.; Divi, R.L.; Poirier, M.C.; Filimonova, N.B.; Zadrożna, M.; Pasanen, M.J.";"Toxicology Letters";"2010";"196";"2";"80-86";"";"This study was designed to analyze the effect of environmental oxidative stress on human placental monooxygenases, glutathione S-transferase (GST) activity and polycyclic aromatic hydrocarbon (PAH)-DNA adducts in human term placentas from radioactivity-contaminated and chemically-polluted areas of the Ukraine and Belarus, and to compare these biomarkers to the newborn's general health status. Placental PAH-DNA adduct formation, GST activity, 7-ethoxycoumarin O-deethylase (ECOD) activity, and thiobarbituric reactive substances (TBARS), an index of lipid peroxidation, were measured in groups of women exposed to different levels of radioactivity and PAH pollution. The in vitro metabolism data, obtained from 143 human placental samples at term, were compared to indices of maternal and newborn health. The highest ECOD activity was recorded in placentas obtained from chemically-polluted areas and a radioactivity-contaminated area; the ECOD activity was 7-fold and 2-fold higher compared to the region considered to be "" clean"" Newborns with the most compromised health status displayed the greatest down-regulation of GST activity (144-162mUmgprotein-1 vs. 258-395mUmgprotein-1), enhanced ECOD activity and the highest level of PAH-DNA adduct formation. The highest level of TBARS was observed in women exposed to the highest levels of radiation. The efficiency of placental detoxification negatively correlated with maternal age and the health status of the newborn. Environmental oxidative stress was related to an increase in anemia, threatened abortions, toxemia, fetal hypoxia, spontaneous abortions and fetal hypotrophy. Our data suggest that chemically- or radioactivity-induced oxidative stress enhance cytochrome P450-mediated enzymatic activities potentially resulting in increased formation of reactive metabolites. The activity of GSH-transferase is not enhanced. This imbalance in detoxification capacity can be measured as increased production of PAH-DNA adducts, decreased lipid peroxidation and compromised fetal health. © 2010 Elsevier Ireland Ltd.";"Biomarker; Cytochrome P450; Glutathione S-transferase; Human term placenta; Monooxygenase; PAH-DNA adducts; 7 ethoxycoumarin deethylase; biological marker; cytochrome P450; glutathione transferase; polycyclic aromatic hydrocarbon; thiobarbituric acid reactive substance; unspecific monooxygenase; anemia; article; Belarus; child health; controlled study; correlation analysis; detoxification; DNA adduct; down regulation; environmental exposure; environmental radioactivity; enzyme activity; female; fetal hypotrophy; fetus hypoxia; health status; human; human tissue; hypotrophy; imminent abortion; in vitro study; lipid peroxidation; maternal age; maternal welfare; mouse; newborn; newborn health; nonhuman; oxidative stress; placenta; pollution; pregnancy; priority journal; radiation exposure; spontaneous abortion; toxemia; Ukraine; adult; Chernobyl accident; clinical trial; drug effect; enzymology; metabolism; multicenter study; phenotype; pollutant; pregnancy complication; questionnaire; risk assessment; upregulation; 7-Alkoxycoumarin O-Dealkylase; Adult; Biological Markers; Byelarus; Chernobyl Nuclear Accident; DNA Adducts; Environmental Exposure; Environmental Pollutants; Female; Glutathione Transferase; Humans; Infant, Newborn; Lipid Peroxidation; Maternal Age; Maternal Exposure; Oxidative Stress; Phenotype; Placenta; Polycyclic Hydrocarbons, Aromatic; Pregnancy; Pregnancy Complications; Questionnaires; Risk Assessment; Thiobarbituric Acid Reactive Substances; Up-Regulation; Young Adult";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952769518&doi=10.1016%2Fj.toxlet.2010.03.1115&partnerID=40&md5=20b67e8f6ec16a55e95203dcfa05924d"
"scopus";"";"10.1016/j.stomax.2009.04.006";"Cleft lip and palate and environment in Russia";"Khonsari, R.-H.; Korolenkova, M.V.; Ivanov, A.L.";"Revue de Stomatologie et de Chirurgie Maxillo-Faciale";"2010";"111";"3";"177-179";"";"";"heavy metal; teratogenic agent; adult; air pollutant; Chernobyl accident; child; cleft lip; cleft palate; congenital disorder; congenital malformation; dangerous goods; human; letter; pollution; Russian Federation; Abnormalities, Radiation-Induced; Adult; Air Pollutants; Chernobyl Nuclear Accident; Child; Cleft Lip; Cleft Palate; Congenital Abnormalities; Environmental Pollution; Hazardous Substances; Humans; Metals, Heavy; Russia; Teratogens";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955656947&doi=10.1016%2Fj.stomax.2009.04.006&partnerID=40&md5=3f37a518e28672a7d37c87e847ae1daa"
"scopus";"";"10.1007/s00112-009-2159-7";"Cot death prevention";"Jorch, G.";"Monatsschrift fur Kinderheilkunde";"2010";"158";"6";"564-569";"";"Cot death is a generic term for sudden, unexpected and unexplained death in infancy. It has numerous causes. More than 10,000 such deaths could be prevented in Germany over the past 20 years by changing infant sleeping conditions (""back position in a sleeping bag""). The body of knowledge which has been gathered and confirmed in epidemiological studies needs to be transferred to all future generations of parents in order to prevent a repetition of the disaster which occurred after the introduction of the ""well-meant fashion""of the prone sleeping position. © Springer-Verlag 2010.";"Prevention; Prone position; Sleep; Sudden infant death syndrome (SIDS); Sudden unexpected death in infancy (SUDI); human; infant; review; sleep pattern; sudden infant death syndrome";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955618700&doi=10.1007%2Fs00112-009-2159-7&partnerID=40&md5=21ef8742ea9dd9ced7d2a3d79494eff5"
"scopus";"";"10.1097/AOG.0b013e3181e45a6f";"Committee opinions no. 457: Preparing for disasters: Perspectives on women";"";"Obstetrics and Gynecology";"2010";"115";"6";"1339-1342";"";"Emergency plans that specifically address the needs of women, infants, and children during disasters are currently underdeveloped in the United States. Pregnant women, infants, and children are adversely affected by disasters resulting in an increased number of infants with intrauterine growth restriction, low birth weight, and a small head circumference. There is an increased incidence of preterm delivery. To provide for a healthy pregnancy and delivery, pregnant women affected by disasters need to be assured of a continuation of prenatal care. Those in the third trimester should be aware of established local health care facilities that can provide prenatal care and obstetric services during a disaster. © 2010 by The American College of Obstetricians and Gynecologists. Published by Lippincott Williams & Wilkins.";"anxiety; delivery; depression; disaster; disaster planning; emergency care; emergency contraception; grief; head circumference; health care facility; health care planning; health care system; human; intrauterine growth retardation; low birth weight; maternity ward; morbidity; obstetric care; partner violence; pregnancy; pregnancy outcome; premature labor; prenatal care; prenatal growth; priority journal; risk assessment; sexual crime; short survey; third trimester pregnancy; United States; women's health; article; emergency health service; female; health service; Disaster Planning; Emergency Medical Services; Female; Humans; Maternal Health Services; Pregnancy; Women's Health";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953012173&doi=10.1097%2FAOG.0b013e3181e45a6f&partnerID=40&md5=ea936822f99f4f8a56ce46a30bf76f93"
"scopus";"";"10.7863/jum.2010.29.6.1015";"Millimeters from disaster: Velamentous insertion with cord previa";"Valsky, D.V.; Drai-Hasid, R.; Troim, A.; Haimov-Kochman, R.; Cohen, S.M.; Yagel, S.";"Journal of Ultrasound in Medicine";"2010";"29";"6";"1015-1016";"";"";"adult; article; case report; cesarean section; color ultrasound flowmetry; congenital malformation; echography; female; fetus echography; human; pregnancy; pregnancy outcome; premature fetus membrane rupture; umbilicus; Adult; Cesarean Section; Female; Fetal Membranes, Premature Rupture; Humans; Pregnancy; Pregnancy Outcome; Ultrasonography, Doppler, Color; Ultrasonography, Prenatal; Umbilicus";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952979847&doi=10.7863%2Fjum.2010.29.6.1015&partnerID=40&md5=2ca1590434a36d1596e956c5f0e08f16"
"scopus";"";"10.1186/1471-2458-10-273";"Male fetal loss in the U.S. following the terrorist attacks of September 11, 2001";"Bruckner, T.A.; Catalano, R.; Ahern, J.";"BMC Public Health";"2010";"10";"";"";"";"Background. The secondary sex ratio (i.e., the odds of a male birth) reportedly declines following natural disasters, pollution events, and economic collapse. It remains unclear whether this decline results from an excess of male fetal loss or reduced male conceptions. The literature also does not converge as to whether the terrorist attacks of September 11, 2001 induced ""communal bereavement"", or the widespread feeling of distress among persons who never met those directly involved in the attacks. We test the communal bereavement hypothesis among gravid women by examining whether male fetal deaths rose above expected levels in the US following September 11, 2001. Methods. We apply interrupted time-series methods to all fetal deaths at or greater than the 20th week of gestation in the US from 1996 to 2002. Time-series methods control for trends, seasonality, and other forms of autocorrelation that could induce spurious associations. Results. Results support the hypothesis in that the fetal death sex ratio (i.e., the odds of a male fetal death) increased above its expected value in September 2001. Additional analysis of the secondary sex ratio indirectly supports that the terrorist attacks may have threatened the gestation of male more than female fetuses. Conclusions. Societal responses to events such as September 11, 2001 do not appear confined only to persons who have ever met the deceased. The fetal death sex ratio in the US population may serve as a sentinel indicator of the degree to which pregnant women react to population stressors. © 2010 Bruckner et al; licensee BioMed Central Ltd.";"adolescent; adult; article; bereavement; birth certificate; female; fetus death; human; male; newborn; pregnancy; psychological aspect; retrospective study; sex ratio; social status; terrorism; United States; Adolescent; Adult; Bereavement; Birth Certificates; Female; Fetal Death; Humans; Infant, Newborn; Male; Pregnancy; Retrospective Studies; September 11 Terrorist Attacks; Sex Ratio; Social Conditions; Young Adult";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952470748&doi=10.1186%2F1471-2458-10-273&partnerID=40&md5=c8536cc0c979cf37e898887098bb8cfc"
"scopus";"";"";"Airborne and deposited radioactivity from the chernobyl accident - A review of investigations in Finland";"Paatero, J.; Hämeri, K.; Jaakkola, T.; Jantunen, M.; Koivukoski, J.; Saxén, R.";"Boreal Environment Research";"2010";"15";"1";"19-33";"";"The Chernobyl nuclear accident happened in the former Soviet Union on 26 April 1986. The accident destroyed one of the RBMK-1000 type reactors and released significant radioactive contamination into the environment. At first the emissions were transported north-westwards over Poland, the Baltic States, Finland, Sweden and Norway. During 27 April 1986 emissions were spreading to eastern-central Europe, southern Germany, Italy and Yugoslavia. Radioactivity mapping over Finland between 29 April and 16 May 1986 showed that the ground deposition in Finland covered southern and central parts of the country but had an irregular distribution. The highest (over 100 μR h-1 [1 μSv h-1]) contamination disclosed by the mapping was around the city of Uusikaupunki in western Finland and the city of Kotka in southeastern Finland. The Uusikaupunki region was an area of heavy fallout associated with the air mass that was located in the Chernobyl area at the time of the accident. The fallout pattern of reftractory nuclides, e.g. plutonium isotopes, had their spatial maximum in this region. Medical consequences in Finland were luckily mild, the most important symptoms being psychological ones. No increase in thyroid cancer or birth defect occurrence has been observed. The Chernobyl accident boosted the radioecological research which had already been calming down after the last atmospheric nuclear test in China in October 1980. Important new results concerning e.g. hot particles have been achieved. The most important effects of the accident in Finland were, however, the increase of public awareness of environmental issues in general and especially of nuclear energy. In Finland, the nuclear energy programme was halted until 2002 when the Parliament of Finland granted a licence to build the fifth nuclear reactor in Finland. © 2010.";"";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749248918&partnerID=40&md5=7b65d68e85954219a95ee07f279afd6e"
"scopus";"";"";"Maternal mortality: Tragic event";"Faneite A, A.";"Gaceta Medica de Caracas";"2010";"118";"1";"11-24";"";"In the world every day, every minute, and in most cases in developing countries, a mother dies from a complication related to pregnancy, childbirth or puerperium. This death is more tham just a personal or family tragedy; she encourages us to take active participation. It is known that this sad event implies a high socio-economic burden for the state, community and family, with invaluable consecuences. The magnitude of this disaster rises to an annual loss of 600 thousand mothers also about 50 million cases with injuries derive from this, both are substantially preventable. Three decades of research have proven that implementing small and feasible measures can significantly reduce the health risks that women face during the pregnancy. The quality of life and health services can be evaluated by two key indicators: maternal and perinatal mortality. Global agents multilateral institutions have been organized to address this unacceptable reality health, particularly in developing countries a profound analysis and has taken place specific plans have been suggested. The results to date are not satisfactory; they are more evident in developed countries. In our country, the maternal mortality ratio in the last fifteen years has been stable around 60 per thousand live births, which is considered high. The factors involved are many, including health and other areas such as socioeconomic, cultural and environmental. Guidelines for maternity care are presented: health promotion, health-care activities, teaching, research and administrative measures, aimed to reduce these terrible tragedies.";"Maternal mortality; Perinatal mortality; Preventable";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953180714&partnerID=40&md5=dc73d7fb7ad7e50dcf8c8c4b0a1feee4"
"scopus";"";"10.1111/j.1399-0004.2009.01364.x";"Genetic implications and health consequences following the Chernobyl nuclear accident";"Kozenko, M.; Chudley, A.E.";"Clinical Genetics";"2010";"77";"3";"221-226";"";"It has been almost 25 years since the Chernobyl nuclear accident in Ukraine. We review relevant data derived from published reports originating in the Former Soviet Union. We cite census data from Ukraine and research studies from Western Europe that analyzed the effect of radiation on genetics and health outcome in the exposed populations. We also present philatelic materials that pictorially captured that fateful event in history. © 2010 The Authors. Journal compilation © 2010 Blackwell Munksgaard.";"Birth defects; Chromosome abnormalities; Genetic effects; Nuclear plant disaster; Radiation sickness and damage; Social disruption and cancer; Thyroid cancer; article; Chernobyl accident; chromosome aberration; congenital malformation; cytogenetics; Down syndrome; explosion; gene rearrangement; genetic disorder; health hazard; human; ionizing radiation; nonhuman; priority journal; radiation dose; radiation exposure; radioactive contamination; radioactive pollution; radioactivity; thyroid cancer; Ukraine; USSR; Western Europe; Animals; Chernobyl Nuclear Accident; Environmental Monitoring; Europe; Humans; Philately";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950103173&doi=10.1111%2Fj.1399-0004.2009.01364.x&partnerID=40&md5=c943410a76cd0612086c80cc3a43b953"
"scopus";"";"10.4269/ajtmh.2010.09-0800";"Facets of the rift valley fever outbreak in Northeastern Province, Kenya, 2006-2007";"King, C.H.; Kahlon, S.S.; Muiruri, S.; LaBeaud, A.D.";"American Journal of Tropical Medicine and Hygiene";"2010";"82";"3";"363";"";"";"lake water; rain; Aedes; aerosol; arthralgia; article; bleeding tendency; body fluid; breeding; cattle; Culex; disease carrier; disease course; epidemic; flooding; goat; hemorrhagic fever; human; infestation; Kenya; livestock; meningism; meningoencephalitis; mortality; mosquito; nausea; occupational exposure; pond; retinitis; Rift Valley fever bunyavirus; sheep; spontaneous abortion; uveitis; vertical transmission; wildlife; Animals; Animals, Domestic; Disease Outbreaks; Floods; Humans; Rift Valley Fever";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949802602&doi=10.4269%2Fajtmh.2010.09-0800&partnerID=40&md5=dd347bd5c4ace6bec1bdc7385f9a9c52"
"scopus";"";"10.3917/adh.120.0179";"1911: Un été exceptionnel en belgique?";"Masuy-Stroobant, G.";"Annales de Demographie Historique";"2010";"120";"2";"179-197";"";"The 1911 summer was exceptional, because of its length and of the number of dog days, according to a Century overview (1901-2000) of meteorological statistics for Belgium. An excess of 9,000 deaths were estimated for the year 1911 and they were precisely concentrated during the August and Septembermonths. The available causes-of death figures allow to identify the infants (less than one year of age) to be highly vulnerable to the digestive diseases usually observed during the hot summers: infant mortality due to gastroenteritis accounted for around 60% of the excess general mortality registered this year. Local medical reports mentioned local shortages in drink water due to the drought, but also shortages in good quality milk provisions due to an unexpectedly virulent aphthous fever affecting the stock farmings all over the country. Although an exceptional increase in infant deaths due to hot summer related diseases was observed, the Provincial Medical Reports did not mention any specific action undertaken to prevent or to lower the incidence of those highly lethal diseases in bottle fed infants.They all call upon the development of Child health clinics and of infant health educational conferences to mothers. The First World War and the food crisis brought about by the German occupation of the country gave rise to a rapid increase in the number of Child health clinics covering a large part of the country by the end of the War. As they succeed in preventing excess infant mortality during the War period, the system was institutionalised at the national level in 1919 with the creation of the Belgian Maternal and Child Health system called Oeuvre Nationale de l'Enfance (ONE). © Belin. Tous droits réservés pour tous pays.";"";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053075431&doi=10.3917%2Fadh.120.0179&partnerID=40&md5=bf73bee3a1e45ee676b976b1a192b5fc"
"scopus";"";"10.1016/j.fertnstert.2010.08.036";"Gulf Coast oil disaster: Impact on human reproduction";"Merhi, Z.O.";"Fertility and Sterility";"2010";"94";"5";"1575-1577";"";"The catastrophic British Petroleum oil spill in the Gulf of Mexico has reached the shores of the United States, along with unpredictable effects on the health of local communities. The potential impact of the disaster on female and male reproduction will be discussed in this report, to provide greater clinician awareness about the potential consequences of this calamity and to call for more research on this subject. Copyright © 2010 American Society for Reproductive Medicine, Published by Elsevier Inc.";"Gulf oil; miscarriage; petrochemicals; petroleum; pregnancy; reproduction; semen; petroleum; hydrocarbon; disaster; environmental exposure; female; human; male; oil spill; pregnancy outcome; priority journal; reproduction; review; seashore; semen analysis; spontaneous abortion; United States; chemically induced; physiology; pollution; pregnancy; Abortion, Spontaneous; Environmental Pollution; Female; Humans; Hydrocarbons; Male; Petroleum; Pregnancy; Reproduction; Semen Analysis";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957189636&doi=10.1016%2Fj.fertnstert.2010.08.036&partnerID=40&md5=032f05255eeb2e885e627f63f25ea7b6"
"scopus";"";"10.1017/S1049023X00008086";"PLUS prehospital mass-casualty triage: A strategy for addressing unusual injury mechanisms";"Neal, D.J.; Barbera, J.A.; Harrald, J.R.";"Prehospital and Disaster Medicine";"2010";"25";"3";"227-236";"";"Introduction: Simple Triage and Rapid Treatment (START) and more recently developed prehospital casualty triage algorithms are widely used, in part because they are easy to teach and learn, and can be performed rapidly. Every rapid triage protocol has inherent, significant limitations: (1) no mechanism of injury (MOI) considerations; (2) limited assessment points; and (3) no refinement in truly mass-casualty situations where transport of ""minor"" or ""moderate"" patients may be delayed.Hypothesis: When rapid initial triage protocols are utilized, a significant triage deficiency (""under-triage"") may occur when ""minor"" or ""moderate"" casualties actually are more severely injured than initially triaged. Some MOI produce casualties with subtle or latent (i.e., hidden or delayed) signs and symptoms not considered in the commonly used prehospital triage algorithms. This research did not focus on START or other initial triage screening methods. Instead, it focuses on developing follow-on triage guidance to more specifically prioritize ""delayed transport"" casualties based upon signs and symptoms related to their MOI.Methods: Using expert opinion and accepted clinical criteria, triage algorithms were developed to re-evaluate patients triaged to ""minor"" and ""moderate"" cohorts. A detailed literature search produced a draft list of relevant signs and symptoms for each selected MOI. The lists then were evaluated by a multi-disciplinary panel of experts via an anonymous, mail-based Delphi method. The input shaped triage algorithms for each selected MOI, which then were subjected to a second stage Delphi process.Results: Consensus was achieved using the Delphi method. The algorithms extend patient assessment beyond the rapid initial triage protocols and incorporate triage criteria specific to each selected injury mechanism or condition: (1) penetrating injuries; (2) unconventional MOI (burns, blast, chemical, radiation); (3) smoke and other inhalation exposure; and (4) injuries with concomitant pregnancy. The full list of triage protocols is designated by the acronym ""-PLUS"".Conclusions: ""-PLUS"" Prehospital Casualty Triage may supplement the strengths of already existing, widely accepted mass-casualty triage strategies. It does not displace START or other rapid initial triage protocols, but in mass-casualty situations with extensive delays in transport, it provides a method to identify under-triage of seriously injured casualties. ""-PLUS"" also presents a framework for capturing the triage considerations used by experienced medical providers, and so may provide a valuable teaching tool for training future triage professionals. Further research and field assessment is required. © 2010 World Association for Disaster and Emergency Medicine.";"-PLUS; emergency medical services; mass-casualty incident; Simple Triage and Rapid Treatment (START); triage; algorithm; article; blast injury; burn; Delphi study; emergency health service; female; human; mass disaster; organization and management; penetrating trauma; pregnancy; pregnancy complication; radiation injury; standard; statistics; Algorithms; Blast Injuries; Burns; Delphi Technique; Emergency Medical Services; Female; Humans; Mass Casualty Incidents; Pregnancy; Pregnancy Complications; Radiation Injuries; Triage; Wounds, Penetrating";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957014176&doi=10.1017%2FS1049023X00008086&partnerID=40&md5=3ee8492176a32f928aab5ed3960306d2"
"scopus";"";"10.1016/S0140-6736(10)60605-8";"Debate over health eff ects of chernobyl re-ignited";"Holt, E.";"The Lancet";"2010";"375";"9724";"1424-1425";"";"";"cesium; folic acid; article; birth defect; Chernobyl accident; environmental impact; health program; human; ingestion; ionizing radiation; neural tube defect; nuclear power plant; pregnancy; priority journal; radiation accident; radiation exposure; thyroid cancer; worker; world health organization; congenital disorder; note; Ukraine; Chernobyl Nuclear Accident; Congenital Abnormalities; Humans";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952313849&doi=10.1016%2FS0140-6736%2810%2960605-8&partnerID=40&md5=e3429f2a51fe4345ec7cf74fd270b518"
"scopus";"";"10.1016/j.annemergmed.2010.03.018";"Starting from scratch";"Millard, W.B.";"Annals of Emergency Medicine";"2010";"55";"5";"";"";"";"snow; accident; amputation; building; childhood mortality; dehydration; diarrhea; disaster; disaster planning; earthquake; education; emergency; emergency medical services education; emergency physician; emergency shelter; emergency ward; finance; Haiti; health care; health service; hospital; hospital care; human; Human immunodeficiency virus; hurricane; injury; malaria; malnutrition; maternal mortality; medical care; neurosurgery; nurse training; orthopedic surgeon; panic; paramedical education; physician; physiotherapy; priority journal; prosthesis; public health; refugee; review; school; survivor; syringe; training; tuberculosis; university hospital; volunteer; water supply; developing country; note; Developing Countries; Disaster Planning; Disasters; Earthquakes; Humans";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951894617&doi=10.1016%2Fj.annemergmed.2010.03.018&partnerID=40&md5=f53031ccd69a4a8939f61742431c4d15"
"scopus";"";"10.1017/S1935789300002433";"Child mortality after Hurricane Katrina";"Kanter, R.K.";"Disaster Medicine and Public Health Preparedness";"2010";"4";"1";"62-65";"";"Background: Age-specific pediatric health consequences of community disruption after Hurricane Katrina have not been analyzed. Post-Katrina vital statistics are unavailable. The objectives of this study were to validate an alternative method to estimate child mortality rates in the greater New Orleans area and compare pre-Katrina and post-Katrina mortality rates. Methods: Pre-Katrina 2004 child mortality was estimated from death reports in the local daily newspaper and validated by comparison with pre-Katrina data from the Louisiana Department of Health. Post-Katrina child mortality rates were analyzed as a measure of health consequences. Results: Newspaper-derived estimates of mortality rates appear to be valid except for possible underreporting of neonatal rates. Pre-Katrina and post-Katrina mortality rates were similar for all age groups except infants. Post-Katrina, a 92% decline in mortality rate occurred for neonates (<28 days), and a 57% decline in mortality rate occurred for postneonatal infants (28 days-1 year). The post-Katrina decline in infant mortality rate exceeds the pre-Katrina discrepancy between newspaper-derived and Department of Health-reported rates. Conclusions: A declining infant mortality rate raises questions about persistent displacement of high-risk infants out of the region. Otherwise, there is no evidence of long-lasting post-Katrina excess child mortality. Further investigation of demographic changes would be of interest to local decision makers and planners for recovery after public health emergencies in other regions. © 2010 American Medical Association. All rights reserved.";"Community disruption; Disaster demographics; Disaster recovery; Epidemiology; Indirect health effects; Population displacement; Resilience; adolescent; article; cause of death; child; childhood mortality; disaster; female; health survey; human; hurricane; infant; male; methodology; mortality; newborn; preschool child; publication; United States; validation study; Adolescent; Cause of Death; Child; Child Mortality; Child, Preschool; Cyclonic Storms; Disasters; Female; Humans; Infant; Infant, Newborn; Male; New Orleans; Newspapers; Population Surveillance";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951630150&doi=10.1017%2FS1935789300002433&partnerID=40&md5=7bc854cdeca2ecab1427e93c97287efa"
