"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"wos";"WOS:000086575800012";"10.1093/milmed/165.4.283";"Pediatric diseases and operational deployments";"Pearn, J";"MILITARY MEDICINE";"2000";"165";"4";"283-286";"0026-4075";"Many nations now export military health as a proactive arm of the nation's contribution to the maintenance of international peace in troubled regions of the world; and all nations are called upon from time to time in emergency and disaster situations to help out in their regions of interest. Children and young teenagers constitute some 50% of war-stricken populations. This paper explores this increasingly important role of military medicine from the point of view of a practicing pediatrician and career doctor-soldier. Many international operational deployments undertaken in the last 5 years have required the insertion of pediatric clinical and preventive health resources. Deployments to Rwanda, the countries of the former Yugoslavia, Somalia, Bougainville (in Papua New Guinea), Irian Jaya (in Indonesia), and the Aitape tsunami disaster response (the Sepik region of Papua New Guinea) have all necessitated major pediatric interventions. In some operational deployments, in excess of one-third of patient and clinical contacts have involved the care of children, including clinical treatments ranging from life-saving resuscitation to the care of children with both tropical and subtropical illnesses. They have also involved mass immunization campaigns (e.g., in Rwanda) to prevent measles and meningococcal septicemia. In developing countries, at any time approximately 1 in 4 teenage and adult women is pregnant; and of these, 1 in 15 is suffering a miscarriage during any 2-week period. The implications of this audit are that service members must be multiskilled not only in the traditional aspects of military medicine and nursing but also in (a) the developmental aspects of childhood; (b) the prevention of infectious childhood diseases by immunization and other means; (c) the recognition and management of diseases of childhood; and (d) the management of the normal neonate and infant, especially those orphaned in refugee, disaster, and other emergency situations. Doctor-soldiers hold special credentials to be advocates for the protection of children caught up in armed conflict and its aftermath. In this context, advocacy to ban antipersonnel land mines is topical, because unfortunately the more than 2,000 deaths and injuries each month involve children and their families, often injured long after the cessation of hostilities. Pediatric issues are now the business of all who serve in the health disciplines in the broader profession of arms.";"PERSIAN-GULF-WAR; CHILDRENS REACTIONS; MENTAL-HEALTH; IMPACT; CASUALTIES; INJURIES; STRESS; GAZA";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000290862500001";"10.1186/1475-2875-10-84";"Evaluation and pharmacovigilance of projects promoting cultivation and local use of Artemisia annua for malaria";"Willcox, ML; Burton, S; Oyweka, R; Namyalo, R; Challand, S; Lindsey, K";"MALARIA JOURNAL";"2011";"10";"";"";"1475-2875";"Background: Several non-governmental organisations (NGOs) are promoting the use of Artemisia annua teas as a home-based treatment for malaria in situations where conventional treatments are not available. There has been controversy about the effectiveness and safety of this approach, but no pharmacovigilance studies or evaluations have been published to date. Method: A questionnaire about the cultivation of A. annua, treatment of patients, and side-effects observed, was sent to partners of the NGO Anamed in Kenya and Uganda. Some of the respondents were then selected purposively for more in-depth semi-structured interviews. Results: Eighteen partners in Kenya and 21 in Uganda responded. 49% reported difficulties in growing the plant, mainly due to drought. Overall about 3,000 cases of presumed malaria had been treated with A. annua teas in the previous year, of which about 250 were in children and 54 were in women in the first trimester of pregnancy. The commonest problem observed in children was poor compliance due to the bitter taste, which was improved by the addition of sugar or honey. Two miscarriages were reported in pregnant patients. Only four respondents reported side-effects in other patients, the commonest of which was vomiting. 51% of respondents had started using A. annua tea to treat illnesses other than malaria. Conclusions: Local cultivation and preparation of A. annua are feasible where growing conditions are appropriate. Few adverse events were reported even in children and pregnant women. Where ACT is in short supply, it would make sense to save it for young children, while using A. annua infusions to treat older patients who are at lower risk. An ongoing pharmacovigilance system is needed to facilitate reporting of any adverse events.";"ANTIMALARIAL ACTIVITY; FALCIPARUM-MALARIA; HERBAL TEA; L.";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001639826900001";"10.1080/26410397.2025.2576365";"From conception to care: a systematic review of the impact of the climate crisis on reproductive justice";"Díaz, MY; Aguirre, VG; Watkins, L";"SEXUAL AND REPRODUCTIVE HEALTH MATTERS";"2025";"33";"1";"";"2641-0397";"The climate crisis poses major challenges to reproductive justice. Climate-related events and natural disasters are severely impacting sexual and reproductive rights as well as the ability of individuals to become parents and care for their children. Through a systematic review conducted using the PRISMA method, this article addresses the impact of the climate crisis on the three core principles of reproductive justice: (1) the right not to have a child; (2) the right to have a child; and (3) the right to parent children in safe and healthy environments. While the review found no empirical studies addressing how the climate crisis impacts the right not to have children, the findings suggest that hurricanes, floods, heatwaves, droughts, and coastal erosion are associated with greater intentions of remaining childless and having fewer children, increasing fetal mortality and preterm births, decreasing new-born sex ratios and birth weight, rising birth risks, declining birth rates, and increasing challenges to parenting and childcare. We argue that the climate crisis fundamentally undermines reproductive justice by preventing individuals from fully and equitably exercising their reproductive rights to have children and to parent in safe and sustainable environments. In doing so, we stress that the climate crisis should be considered when addressing the challenges of reproductive justice and that addressing these challenges requires implementing policies that not only seek to mitigate the effects of climate disruptions but also strengthen the capacity of individuals and communities to adapt to changing environmental conditions, ensuring more sustainable reproductive futures. La crise climatique pose des d & eacute;fis majeurs & agrave; la justice reproductive. Les catastrophes naturelles et les & eacute;v & eacute;nements li & eacute;s au climat ont de graves cons & eacute;quences sur les droits sexuels et reproductifs ainsi que sur la capacit & eacute; des individus & agrave; devenir parents et & agrave; s'occuper de leurs enfants. Avec un examen syst & eacute;matique men & eacute; selon la m & eacute;thode PRISMA, cet article & eacute;tudie l'impact de la crise climatique sur les trois principes fondamentaux de la justice reproductive: (1) le droit de ne pas avoir d'enfant; (2) le droit d'avoir des enfants; et (3) le droit d'& eacute;lever ses enfants dans un environnement s & ucirc;r et sain. Bien que l'examen n'ait trouv & eacute; aucune & eacute;tude empirique portant sur l'influence de la crise climatique sur le droit de ne pas avoir d'enfant, les r & eacute;sultats sugg & egrave;rent que les ouragans, les inondations, les vagues de chaleur, les s & eacute;cheresses et l'& eacute;rosion c & ocirc;ti & egrave;re sont associ & eacute;s & agrave; une intention plus marqu & eacute;e de ne pas avoir d'enfant et d'en avoir moins, & agrave; une augmentation de la mortalit & eacute; f oe tale et des naissances pr & eacute;matur & eacute;es, & agrave; une diminution du rapport de masculinit & eacute; et du poids des nouveau-n & eacute;s & agrave; la naissance, & agrave; une augmentation des risques & agrave; l'accouchement, & agrave; une baisse des taux de natalit & eacute; et & agrave; une multiplication des difficult & eacute;s en mati & egrave;re de parentalit & eacute; et d'& eacute;ducation des enfants. Nous estimons que la crise climatique sape fondamentalement la justice reproductive en emp & ecirc;chant les individus d'exercer pleinement et & eacute;quitablement leurs droits reproductifs d'avoir des enfants et de les & eacute;lever dans un environnement s & ucirc;r et durable. Ce faisant, nous soulignons que la crise climatique doit & ecirc;tre prise en compte dans la r & eacute;solution des probl & egrave;mes li & eacute;s & agrave; la justice reproductive, et que s'attaquer & agrave; ces d & eacute;fis suppose la mise en oe uvre de politiques cherchant non seulement & agrave; att & eacute;nuer les effets des d & eacute;r & egrave;glements climatiques, mais aussi & agrave; renforcer la capacit & eacute; des individus et des communaut & eacute;s & agrave; s'adapter aux changements environnementaux, garantissant ainsi un avenir reproductif plus durable. La crisis clim & aacute;tica presenta grandes retos a la justicia reproductiva. Los fen & oacute;menos meteorol & oacute;gicos y los desastres naturales tienen un impacto grave en los derechos sexuales y reproductivos, as & iacute; como en la capacidad de las personas para ser padres y cuidar a sus hijos. Por medio de una revisi & oacute;n sistem & aacute;tica que realizamos utilizando el m & eacute;todo PRISMA, este art & iacute;culo aborda el impacto de la crisis clim & aacute;tica en los tres principios fundamentales de la justicia reproductiva: (1) el derecho a no tener hijos; (2) el derecho a tener hijos; y (3) el derecho a criar los hijos en entornos seguros y sanos. Aunque la revisi & oacute;n no encontr & oacute; ning & uacute;n estudio emp & iacute;rico que aborde c & oacute;mo la crisis clim & aacute;tica afecta el derecho de no tener hijos, los hallazgos indican que los huracanes, las inundaciones, las olas de calor, las sequ & iacute;as y la erosi & oacute;n costera est & aacute;n asociados con mayores intenciones de no tener hijos o de tener menos hijos, mayores tasas de mortalidad fetal y nacimientos prematuros, menores tasas de masculinidad de reci & eacute;n nacidos, bajo peso al nacer, crecientes riesgos en el parto, tasas de natalidad en descenso y crecientes retos para criar y cuidar a los hijos. Argumentamos que la crisis clim & aacute;tica socava fundamentalmente la justicia reproductiva al impedir que las personas ejerzan plena y equitativamente sus derechos reproductivos a tener hijos y criarlos en entornos seguros y sostenibles. Hacemos hincapi & eacute; en que se debe tomar en consideraci & oacute;n la crisis clim & aacute;tica al afrontar los retos de la justicia reproductiva, y que para abordar estos retos es necesario aplicar pol & iacute;ticas que no solo busquen mitigar los efectos de las perturbaciones clim & aacute;ticas, sino que tambi & eacute;n refuercen la capacidad de las personas y las comunidades para adaptarse a las condiciones ambientales cambiantes y as & iacute; garantizar futuros reproductivos m & aacute;s sostenibles.";"climate crisis; climate change; reproductive intentions; pregnancy; birth; fertility; care; reproductive justice; BIRTH OUTCOMES; HEALTH; TEMPERATURE; FERTILITY; EXPOSURE; WEIGHT; ACCESS; WOMEN";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000378719400002";"10.1097/PSY.0000000000000323";"Short-Term Public Health Impact of the July 22, 2011, Terrorist Attacks in Norway: A Nationwide Register-Based Study";"Strand, LB; Mukamal, KJ; Halasz, J; Vatten, LJ; Janszky, I";"PSYCHOSOMATIC MEDICINE";"2016";"78";"5";"525-531";"0033-3174";"Objectives To examine increases in several health outcomes after the July 22, 2011 terrorist attacks in Norway. Methods Retrospective analysis of nationwide registers (n = 4,953,000) where incidences of schizophrenia/psychosis hospitalizations, suicides, acute myocardial infarctions, and preterm births after the terrorist attacks were compared with corresponding periods the previous 3 years. Results Compared with the same period the preceding 3 years, the observed number of hospitalizations from schizophrenia/psychosis was 14% higher during the first 4 weeks after the terrorist attack (incidence ratio [IR] = 1.14, 95% confidence interval [CI] = 1.07-1.21). The corresponding IRs for the first 3 days and the first week were 1.26 (95% CI = 0.99-1.58) and 1.10 (95% CI = 0.96-1.24). The observed number of suicides was increased by 45% the first 4 weeks (IR = 1.45, 95% CI = 1.12-1.86), 163% the first 3 days (IR = 2.63, 95% CI = 1.15-5.20), and 105% the first week (IR = 2.05, 95% CI = 1.14-3.42). For acute myocardial infarction, there was an increase of 5% the first 4 weeks. There were also more births the 4 weeks (IR = 1.04, 95% CI = 1.01-1.07, but this increase was not seen in preterm births of less than 37 weeks of gestation (IR = 0.93, 95% CI = 0.83-1.04). Conclusions We observed a general nationwide increase of health outcomes investigated in this study the first 4 weeks after the terrorist attacks. These results may contribute to the growing body of evidence on the adverse health outcomes that may accompany national stressors.";"epidemiology; public health; acute myocardial infarction; stress; schizophrenia; birth outcomes; ACUTE MYOCARDIAL-INFARCTION; CORTICOTROPIN-RELEASING HORMONE; CARDIOVASCULAR-DISEASE; PSYCHOLOGICAL STRESS; PSYCHOTIC SYMPTOMS; INPATIENT REGISTER; BIRTH-WEIGHT; TIME TRENDS; EARTHQUAKE; SEPTEMBER-11";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000286694700002";"";"Relationship between the Venezuela and EU classification systems bovine carcasses for Brahman castrated male tropical conditions-bred. Effect of the time of birth";"Miguel, JA; Meléndez, SJ; Asenjo, B; Calvo, JL; de la Fuente, J; Ciria, J";"ITEA-INFORMACION TECNICA ECONOMICA AGRARIA";"2010";"106";"4";"245-255";"1699-6887";"In this work occurs the relationship between some productive parameters and classification of bovine carcasses of Venezuela and the European Union, for Brahman males castrated to birth, their own environment in intensive system in the Llano Venezuelan, depending on your time of birth (dry or wet), as well as the relationship between the two systems. It was controlled weight at birth, weight and age at weaning, weight and age to slaughter, weight during the fattening and the performance gain carcass, 1478 castrated to the birth of Brahman, 750 males born between the months of June and July (rainy season) and 728 born between the months of January and February (time of drought). All the carcasses were classified according to the Venezuelan system and the European Union for bovine animals. The effect of the time of birth influenced significantly the growth of animals, although there was no difference in the weight at birth, if there was at weaning weight (194.14 vs. 177.55) and the slaughter (503.17 vs. 493.01), for those born in dry season. The time of birth did not influence the classification of carcasses, finding AA-optimal class according to the Venezuelan system, E-excellent and U-very well for the EU to the conformation and good fat content (3-covered) according to the system of the EU system carcass. Regardless of the time of birth, it was found for both, the Venezuelan and EU classification, greater slaughter weight as well as higher gain weight and killing out percentage involved positively with superior carcasses ratings. Found a high correlation between the Venezuelan system and the EU (0.92 for conformation and 0.94 for fat content), in both times of birth, so that better classified carcasses as Venezuela system they are also best classifications according to the EU system.";"Bos indicus; conformation; Spearman correlation; fat content; CATTLE; YIELD";"";"";"";"";"Spanish";"JOUR";""
"wos";"WOS:000898588900015";"10.7759/cureus.32100";"Health Equity in a Post 'Roe Versus Wade' America";"Byron, JJ; Avalos, M; Xiao, KX; Klein, AA; Leheste, JR";"CUREUS JOURNAL OF MEDICAL SCIENCE";"2022";"14";"12";"";"2168-8184";"For almost five decades, the US Supreme Court had protected the right to abortion care in the United States. However, the Court's decision in 'Dobbs versus Jackson Women's Health Organization' in 2022 established that the US Constitution does not confer a right to abortion, effectively overturning the Court's own previous judgment in 'Roe versus Wade' from 1973. How could a decision that overturns the precedent for nationwide access to abortion affect women, children, and physicians? How will state laws impact healthcare equity regarding reproductive rights going forward? How will geography affect who can access care financially, and how will this shape the conditions that unwanted children are born into? This work is a systematic analysis of the impact of overturning 'Roe versus Wade' considering the scientific and medical evidence as well as the conflicting political and moral viewpoints regarding abortion. Furthermore, we make constructive recommendations with a view to detoxifying the inflammatory rhetoric surrounding this topic and protecting key stakeholders such as patients seeking abortion and their physicians.The moment 'Roe v. Wade' was overturned, several US states began to enact laws, both protecting and restricting abortion. California and New York, for example, have since enacted laws that extend protection to both patients seeking abortion and the physicians who provide it. Oklahoma and Texas, on the other hand, have enacted laws that make it more difficult for patients to have abortion access, even after fetal death or when the birthing individual's life is in danger. These differences are likely to exacerbate the healthcare access divide across the country and increase the financial burden for those who can become pregnant. As differences in healthcare access and quality of care increase across the nation, an unmatched demand for maternity care, especially in the most restrictive states, could precipitate increased maternal and fetal morbidity and mortality while physician shortages are expected to worsen. It will be up to the US Congress to address these differences while weighing competing stakeholder interests. Currently, the nation is at the center of a seismic shift surrounding health policy with laws changing rapidly. This systematic health policy analysis paper will explore what the long-term consequences of this recent Supreme Court decision might look like while considering some of the most recently reported short-term consequences after the landslide decision.";"abortion tourism; health equity; social determinants of health (sdoh); supreme court; roe v; wade; sexual and reproductive health rights policy; public health; elective abortion; abortion; abortion laws and society";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000165512000030";"10.1067/mob.2000.108880";"A randomized clinical trial comparing primary overlap with approximation repair of third-degree obstetric tears";"Fitzpatrick, M; Behan, M; O'Connell, PR; O'Herlihy, C";"AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY";"2000";"183";"5";"1220-1224";"0002-9378";"OBJECTIVE: We compared, in a prospective, randomized clinical trial, the subjective and objective outcomes after primary anal sphincter overlap or approximation repair of third-degree obstetric tears. STUDY DESIGN: In a prospective, randomized clinical trial at our university teaching hospital, we studied 112 primiparous women who sustained a third-degree tear during a 1-year period (July 1998-June 1999); they were randomly selected, at diagnosis, to receive either an overlap or an approximation repair. Obstetric personnel, trained in both methods, carried out the repairs immediately after delivery. Fifty-five women under went an overlap procedure, and 57 women underwent an approximation repair. Outcome measures assessed were symptoms of fecal incontinence, abnormal findings on anal manometry, and abnormal findings on endoanal ultrasonography at 3 months post partum. RESULTS: Obstetric factors, including mode of delivery, birth weight, duration of labor, and episiotomy incidence, did not differ significantly between the 2 groups. Experience of the operator, analgesia used, and place of repair were similar in both groups, The median incontinence scores were 0/20 after overlap repair and 2/20 after approximation repair (difference not significant). Eleven women (20%) complained of fecal urgency after overlap repair, in comparison with 17 (30%) after approximation repair (difference not significant). There were no significant differences in either anal manometry or endoanal ultrasonographic results between the 2 groups. Six women (11%) had a significant (>1 quadrant) anal sphincter defect after primary overlap repair, compared with 3 (5%) after approximation repair (difference not significant). Overall, 66% of women had ultrasonographic evidence of a residual full-thickness defect in the external anal sphincter after primary repair. CONCLUSION: The outcome after primary repair of third-degree obstetric tear was similar whether an approximation or an overlap technique was used. Overall symptomatic outcome was flood, although two thirds of women had ultrasonographic evidence of residual anal sphincter damage irrespective of the method of repair.";"obstetric anal sphincter injury; primary repair; approximation and overlap; ANAL-SPHINCTER; FECAL INCONTINENCE; DELIVERY; INJURIES; RUPTURE";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000341694600008";"10.1007/s00112-014-3179-5";"Interventional closure of persistent ductus arteriosus";"Schubert, S; Opgen-Rhein, B; Ewert, P; Schmitt, K; Schubert, CP; Assa, S; Berger, F";"MONATSSCHRIFT KINDERHEILKUNDE";"2014";"162";"9";"798-806";"0026-9298";"A large persistent patent ductus arteriosus (PDA) in a symptomatic premature or newborn infant is to be regarded as an expression of the premature birth, which must per se be primarily treated. The PDA may persist, however, despite optimal neonatological therapy and specific pharmacological intervention, as a hemodynamically relevant connection between the aorta and the pulmonary artery stem. In this case the clinical symptoms depend on the extent of the shunt and pulmonary flooding or pulmonary pressure elevation and other concomitant phenomena may result. When preterm and newborn infants are clinically compromised by a large PDA, surgical closure is so far the only alternative to pharmacological treatment. This study investigated whether interventional PDA closure is as effective and safe in preterm infants, full term infants and children weighing < 6 kg as in children with greater body weight. In a retrospective analysis the experiences of two centers which performed interventional PDA closure in preterm and full-term infants and in children with body weight of < 6 kg in the years 2004-2013 were studied. A total of 68 children weighing < 6 kg and with a hemodynamically relevant PDA were included in the analysis: 10 patients were preterm infants, 33 ex-preterm and 25 term. In all preterm and ex-preterm infants attempts to induce PDA closure by pharmacological means had been unsuccessful and in 62 out of 68 (91.2 %) of the infants interventional PDA closure was possible. The smallest patient weighed 2.2 kg, the median weight of the cohort was 3.7 kg (range 2.2-5.93 kg), preterm infants 2.4 kg (range 2.21-2.81 kg) and ex-preterm infants 3.3 kg (range 2.3-5.7 kg). The devices implanted most frequently (22 times) were the ADO II additional size (ADO II AS) and the AVP II (20 times). The most effective procedure was closure with an ADO II AS device, for which the initial closure rate was > 95 %. Device-associated complications were low at 3 % and there were no mortalities. Interventional PDA closure in children (preterm and full term infants) with a hemodynamically relevant PDA and associated clinical symptoms represents a safe and efficient therapy option after the conservative options have been exhausted. The procedure can be applied safely and successfully in children weighing less than 6 kg and as little as 2 kg.";"Ductus arteriosus, patent; Newborn; Heart catheterization; Body weight; Feasibility studies; PREMATURE-INFANTS; INDOMETHACIN; EXPERIENCE; IBUPROFEN; OCCLUDER";"";"";"";"";"German";"JOUR";""
"wos";"WOS:000207907200002";"10.1260/095830509788066439";"IS CLIMATE CHANGE THE ""DEFINING CHALLENGE OF OUR AGE""?";"Goklany, IM";"ENERGY & ENVIRONMENT";"2009";"20";"3";"279-302";"0958-305X";"Climate change, some claim, is this century's most important environmental challenge. Mortality estimates for the year 2000 from the World Health Organization (WHO) indicate, however, that a dozen other risk factors contribute more to global mortality and global burden of disease. Moreover, the state-of-the-art British-sponsored fast track assessments (FTAs) of the global impacts of climate change show that through 2085-2100, climate change would contribute less to human health and environmental threats than other risk factors. Climate change is, therefore, unlikely to be the 21(st) century's most important environmental problem. Combining the FTA results with WHO's mortality estimates indicates that halting climate change would reduce cumulative mortality from hunger, malaria, and coastal flooding, by 4-10 percent in 2085 while the Kyoto Protocol would lower it by 0.4-1 percent. FTA results also show that reducing climate change will increase populations-at-risk from water stress and, possibly, threats to biodiversity. But adaptive measures focused specifically on reducing vulnerability to climate sensitive threats would reduce cumulative mortality by 50-75 percent at a fraction of the Kyoto Protocol's cost without adding to risks from water stress or to biodiversity. Such ""focused adaptation"" would, moreover, reduce major hurdles to the developing world's sustainable economic development, lack of which is the major reason for its vulnerability to climate change (and any other form of adversity). Thus, focused adaptation can combat climate change and advance global well-being, particularly of the world's most vulnerable populations, more effectively than aggressive GHG reductions. Alternatively, these benefits and more - reductions in poverty, and infant and maternal mortality by 50-75%; increased access to safe water and sanitation; and universal literacy - can be obtained by broadly advancing sustainable economic development through policies, institutions and measures (such as those that would meet the UN Millennium Development Goals) at a cost approximating that of the Kyoto Protocol. However, in order to deal with climate change beyond the 20852100 timeframe, the paper also recommends expanding research and development of mitigation options, reducing barriers to implementing such options, and active science and monitoring programs to provide early warning of any ""dangerous"" climate change impacts.";"SRES EMISSIONS; IMPACTS; CO2; MITIGATION; RISK";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001038640600023";"10.1016/j.ajog.2022.07.001";"Umbilical cord pH, blood gases, and lactate at birth: normal values, interpretation, and clinical utility";"Olofsson, P";"AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY";"2023";"228";"5";"S1222-S1240";"0002-9378";"Normal birth is a eustress reaction, a beneficial hedonic stress with extremely high catecholamines that protects us from intrauterine hypoxia and assists in the rapid shift to extrauterine life. Occasionally the cellular O-2 requirement becomes critical and an O-2 deficit in blood (hypoxemia) may evolve to a tissue deficit (hypoxia) and finally a risk of organ damage (asphyxia). An increase in Hthorn concentration is reflected in a decrease in pH, which together with increased base deficit is a proxy for the level of fetal O-2 deficit. Base deficit (or its negative value, base excess) was introduced to reflect the metabolic component of a low pH and to distinguish from the respiratory cause of a low pH, which is a high CO2 concentration. Base deficit is a theoretical estimate and not a measured parameter, calculated by the blood gas analyzer from values of pH, the partial pressure of CO2, and hemoglobin. Different brands of analyzers use different calculation equations, and base deficit values can thus differ by multiples. This could influence the diagnosis of metabolic acidosis, which is commonly defined as a pH <7.00 combined with a base deficit >= 12.0 mmol/L in umbilical cord arterial blood. Base deficit can be calculated as base deficit in blood (or actual base deficit) or base deficit in extracellular fluid (or standard base deficit). The extracellular fluid compartment represents the blood volume diluted with the interstitial fluid. Base deficit in extracellular fluid is advocated for fetal blood because a high partial pressure of CO2 (hypercapnia) is common in newborns without concomitant hypoxia, and hypercapnia has a strong influence on the pH value, then termed respiratory acidosis. An increase in partial pressure of CO2 causes less increase in base deficit in extracellular fluid than in base deficit in blood, thus base deficit in extracellular fluid better represents the metabolic component of acidosis. The different types of base deficit for defining metabolic acidosis in cord blood have unfortunately not been noticed by many obstetrical experts and organizations. In addition to an increase in Hthorn concentration, the lactate production is accelerated during hypoxia and anaerobic metabolism. There is no global consensus on definitions of normal cord blood gases and lactate, and different cutoff values for abnormality are used. At a pH <7.20, 7% to 9% of newborns are deemed academic; at <7.10, 1% to 3%; and at <7.00, 0.26% to 1.3%. From numerous studies of different eras and sizes, it can firmly be concluded that in the cord artery, the statistically defined lower pH limit (mean -2 standard deviations) is 7.10. Given that the pH for optimal enzyme activity differs between different cell types and organs, it seems difficult to establish a general biologically critical pH limit. The blood gases and lactate in cord blood change with the progression of pregnancy toward a mixed metabolic and respiratory acidemia because of increased metabolism and CO2 production in the growing fetus. Gestational age-adjusted normal reference values have accordingly been published for pH and lactate, and they associate with Apgar score slightly better than stationary cutoffs, but they are not widely used in clinical practice. On the basis of good-quality data, it is reasonable to set a cord artery lactate cutoff (mean thorn2 standard deviations) at 10 mmol/L at 39 to 40 weeks' gestation. For base deficit, it is not possible to establish statistically defined reference values because base deficit is calculated with different equations, and there is no consensus on which to use. Arterial cord blood represents the fetus better than venous blood, and samples from both vessels are needed to validate the arterial origin. A venoarterial pH gradient of<0.02 is commonly used to differentiate arterial from venous samples. Reference values for pH in cord venous blood have been determined, but venous blood comes from the placenta after clearance of a surplus of arterial CO2, and base deficit in venous blood then overestimates the metabolic component of fetal acidosis. The ambition to increase neonatal hemoglobin and iron depots by delaying cord clamping after birth results in falsely acidic blood gas and lactate values if the blood sampling is also delayed. Within seconds after birth, sour metabolites accumulated in peripheral tissues and organs will flood into the central circulation and further to the cord arteries when the newborn starts to breathe, move, and cry. This influence of ""hidden acidosis"" can be avoided by needle puncture of unclamped cord vessels and blood collection immediately after birth. Because of a continuing anaerobic glycolysis in the collected blood, it should be analyzed within 5 minutes to not result in a falsely high lactate value. If the syringe is placed in ice slurry, the time limit is 20 minutes. For pH, it is reasonable to wait no longer than 15 minutes if not in ice. Routine analyses of cord blood gases enable perinatal audits to gain the wisdom of hindsight, to maintain quality assurance at a maternity unit over years by following the rate of neonatal acidosis, to compare results between hospitals on regional or national bases, and to obtain an objective outcome measure in clinical research. Given that the intrapartum cardiotocogram is an uncertain proxy for fetal hypoxia, and there is no strong correlation between pathologic cardiotocograms and fetal acidosis, a cord artery pH may help rather than hurt a staff person subjected to a malpractice suit based on undesirable cardiotocogram patterns. Contrary to common beliefs and assumptions, up to 90% of cases of cerebral palsy do not originate from intrapartum events. Future research will elucidate whether cell injury markers with point-of-care analysis will become valuable in improving the dating of perinatal injuries and differentiating hypoxic from nonhypoxic injuries.";"acidemia; acidosis; Apgar; asphyxia; base deficit; base excess; birth; cerebral palsy; cord blood analysis; cord blood gases; encephalopathy; hypoxia; lactate; metabolic acidosis; neonatal outcome; perinatal outcome; pH; pregnancy; HYPOXIC-ISCHEMIC ENCEPHALOPATHY; ACID-BASE STATUS; FOR-GESTATIONAL-AGE; VELOCITY WAVE-FORMS; METABOLIC-ACIDOSIS; ARTERIAL-BLOOD; APGAR SCORE; NEONATAL COMPLICATIONS; PREDICTIVE VALUE; NEWBORN-INFANTS";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000279018900010";"";"From uterus to jar: the significance of an infant pot burial from Melora Saddle, an early nineteenth-century African farmer site on the Waterberg Plateau";"Boeyens, J; van der Ryst, M; Coetzee, F; Steyn, M; Loots, M";"SOUTHERN AFRICAN HUMANITIES";"2009";"21";"";"213-238";"1681-5564";"The interment of infants in ceramic receptacles was a fairly widespread funerary practice in southern Africa during the Iron Age. Using the rich source of ethnographic data on child-death and mortuary practices among Southeast Bantu speakers, we explore the cultural significance and symbolic meaning of an infant pot burial uncovered on Melora Saddle, an early nineteenth-century African farmer settlement on the Waterberg Plateau, Limpopo Province. The skeletal remains belong to a perinatal individual, aged between 34 weeks gestation and newborn. The short-necked jar was interred in an upright position either inside, or close to, a house. Ethnographic data show that a conceptual link was made between a woman's reproductive capacity and the land's fertility, as well as between potting and procreation. A close symbolic link existed between pots, wombs, mothers and their houses. Child-birth and child-death were fraught with ritual danger that had to be averted to ensure the well-being of the family and the community. Any deviations from the natural order of things generated pollution (heat or dirt), which threatened a woman's fertility and a lineage's continuation. Such ritual impurity not only destabilised the social order, but also disturbed the natural order, as a result of which the rains, the ultimate sign of a community's well-being, might stay away. To counter the ritual danger, and thereby to restore a woman's fertility and avoid a drought, foetuses and infants were buried in jars, either in a cool, wet place in the bank of a river, or inside a house or in the shade under its eaves. As in the case of the Melora Saddle jar, the bases of such burial vessels were often deliberately perforated, evidently a symbolic act to ensure that a woman would become pregnant again. Ash, representing an extinguished fire, served as an important cooling agent in such burials, which would account for the location of several midden burials uncovered in Iron Age sites.";"fertility; foetus; miscarriage; neonate; perinatal; pollution; pot burial; ritual impurity; symbolisation; uterus; Iron Age; Waterberg";"";"";"";"";"English";"JOUR";""
